year,country,2_letter_code,unit,Exports of goods and services,Imports of goods and services,trade_balance,coverage_ratio,total_trade,total_exports_yoy,total_imports_yoy,%_Export_UE,%_Import_UE,%_total_trade_UE
2021,Romania,RO,CP_EUR,98068000000.0,111761900000.0,-13693900000.0,0.877472555495209,209829900000.0,0.2065853565509681,0.22824992746678863,0.013334756171451558,0.015196778620530161,0.02853153479198172
2022,Romania,RO,CP_EUR,122175000000.0,141614400000.0,-19439400000.0,0.8627300613496932,263789400000.0,0.24581922747481344,0.2671080216066477,0.013662600801170214,0.015836472395311964,0.02949907319648218
2023,Romania,RO,CP_EUR,126202000000.0,141914700000.0,-15712700000.0,0.8892806735313536,268116700000.0,0.032960916717822863,0.0021205470630105694,0.014129669165869208,0.015888874667387035,0.030018543833256243
2024,Romania,RO,CP_EUR,125904100000.0,147153700000.0,-21249600000.0,0.8555958837596336,273057800000.0,-0.002360501418361083,0.036916542120019935,0.013875500434374983,0.016217352955701092,0.030092853390076075
2025,Romania,RO,CP_EUR,134286200000.00002,154513900000.0,-20227699999.999985,0.8690881532341105,288800100000.0,0.0665752743556407,0.05001709097358753,0.014396405241640516,0.016564953955554018,0.030961359197194532
1995,Serbia,RS,CP_EUR,1368700000.0,2178600000.0,-809900000.0,0.6282474983934637,3547300000.0,,,0.0007622023376284041,0.0012132198529679558,0.00197542219059636
1996,Serbia,RS,CP_EUR,2085400000.0,3333400000.0,-1248000000.0,0.625607487850243,5418800000.0,0.5236355665960399,0.530065179473056,0.0010959659738669872,0.001751842801039712,0.002847808774906699
1997,Serbia,RS,CP_EUR,3167300000.0,4925400000.0,-1758100000.0,0.6430543712185812,8092700000.0,0.5187973530257983,0.47759044819103624,0.0015003950302831285,0.002333231990072466,0.0038336270203555944
1998,Serbia,RS,CP_EUR,3485200000.0,4383900000.0,-898700000.0,0.7949998859463036,7869100000.0,0.10036939980424964,-0.10994030941649413,0.0015531581201153808,0.001953658293002932,0.0035068164131183124
1999,Serbia,RS,CP_EUR,2069699999.9999998,2950900000.0,-881200000.0000002,0.7013792402317937,5020600000.0,-0.4061459887524389,-0.3268778941125482,0.0008730731656573335,0.00124479470673925,0.0021178678723965836
2000,Serbia,RS,CP_EUR,2503400000.0,3907400000.0,-1404000000.0,0.6406817832830015,6410800000.0,0.20954727738319567,0.3241383984547088,0.0008925226467728073,0.0013930826036590504,0.0022856052504318576
2001,Serbia,RS,CP_EUR,3017600000.0,5230100000.0,-2212500000.0,0.5769679356035258,8247700000.0,0.2054006551090517,0.33851154220197577,0.0010281718963304526,0.0017820260587877452,0.002810197955118198
2002,Serbia,RS,CP_EUR,3650900000.0,6680200000.0,-3029300000.0,0.5465255531271519,10331100000.0,0.20986876988335101,0.27726047303110835,0.001221658282412501,0.0022353177731989343,0.003456976055611435
2003,Serbia,RS,CP_EUR,4602500000.0,7560200000.0,-2957700000.0,0.6087801910002381,12162700000.0,0.2606480593826179,0.13173258285680078,0.0015352637661539602,0.0025218687941069356,0.004057132560260896
2004,Serbia,RS,CP_EUR,5278000000.0,10307300000.0,-5029300000.0,0.5120642651324789,15585300000.0,0.14676806083650185,0.3633634030845745,0.0016085066168043838,0.0031412202067805654,0.0047497268235849495
2005,Serbia,RS,CP_EUR,6287400000.0,10110400000.0,-3823000000.0,0.6218745054597247,16397800000.0,0.1912466843501326,-0.01910296585914839,0.0017658273730036074,0.0028395236619295212,0.004605351034933129
2006,Serbia,RS,CP_EUR,7700000000.0,12377300000.0,-4677300000.0,0.6221065983695959,20077300000.0,0.2246715653529281,0.22421467004272833,0.001935714031988504,0.0031115471802767936,0.005047261212265297
2007,Serbia,RS,CP_EUR,8613200000.0,15247300000.0,-6634100000.0,0.5649000150846379,23860500000.0,0.11859740259740259,0.23187609575594026,0.0019856923731587472,0.003515121827109944,0.005500814200268691
2008,Serbia,RS,CP_EUR,10159400000.0,17940700000.0,-7781300000.0,0.5662766781675186,28100100000.0,0.1795151627734175,0.1766476687675851,0.0022487341601519985,0.003971087362151206,0.0062198215223032045
2009,Serbia,RS,CP_EUR,8560400000.0,12888000000.0,-4327600000.0,0.6642147734326506,21448400000.0,-0.15739118451877077,-0.2816333810832353,0.0022480444634013666,0.003384514397027804,0.005632558860429171
2010,Serbia,RS,CP_EUR,10176900000.0,14029900000.0,-3853000000.0,0.725372240714474,24206800000.0,0.1888346338956124,0.08860180012414642,0.0023210378847416955,0.003199788680161691,0.005520826564903387
2011,Serbia,RS,CP_EUR,11695000000.0,16230200000.0,-4535200000.0,0.7205702948823798,27925200000.0,0.1491711621417131,0.15682934304592333,0.0024146991273531317,0.0033510944657346555,0.005765793593087787
2012,Serbia,RS,CP_EUR,12074200000.0,16713700000.0,-4639500000.0,0.722413349527633,28787900000.0,0.032424112868747246,0.02979014429889948,0.0023928309325092546,0.0033122739690149183,0.005705104901524173
2013,Serbia,RS,CP_EUR,14518000000.0,17509800000.0,-2991800000.0,0.8291356840169505,32027800000.0,0.2023985025923043,0.04763158367088072,0.002827282925801214,0.003409915868177028,0.006237198793978242
2014,Serbia,RS,CP_EUR,14925200000.0,17788300000.0,-2863100000.0,0.8390458897140255,32713500000.0,0.028047940487670564,0.015905378702212536,0.0028004069307313384,0.003337608782859075,0.0061380157135904135
2015,Serbia,RS,CP_EUR,16147800000.0,18663000000.0,-2515200000.0,0.8652306703102395,34810800000.0,0.08191515021574247,0.0491727708662435,0.002835970214146152,0.0032777042139864026,0.006113674428132555
2016,Serbia,RS,CP_EUR,17728900000.0,19554500000.0,-1825600000.0,0.9066404152496867,37283400000.0,0.09791426695896654,0.04776831163264217,0.0030557461278209147,0.0033704058151647356,0.00642615194298565
2017,Serbia,RS,CP_EUR,19651700000.0,22295600000.0,-2643900000.0,0.8814160641561564,41947300000.0,0.10845568534990901,0.1401774527602342,0.0031413936791930774,0.0035640304357290806,0.0067054241149221575
2018,Serbia,RS,CP_EUR,21760700000.0,25437400000.0,-3676700000.0,0.8554608568485773,47198100000.0,0.10731895968287741,0.14091569637058443,0.0033068538739618298,0.003865581747531865,0.007172435621493695
2019,Serbia,RS,CP_EUR,23552500000.0,28197100000.0,-4644600000.0,0.8352809331456071,51749600000.0,0.08234110115942972,0.10848986138520456,0.0034310320529847785,0.004107638420601511,0.00753867047358629
2020,Serbia,RS,CP_EUR,22602600000.0,26580600000.0,-3978000000.0,0.8503419787363716,49183200000.0,-0.040331175034497346,-0.05732859052881323,0.003630765190679266,0.004269770611671635,0.007900535802350901
2021,Serbia,RS,CP_EUR,29274700000.0,33559800000.000004,-4285100000.000004,0.8723144953188039,62834500000.0,0.29519170360931923,0.26256743640098423,0.003980615353554604,0.0045632800726300125,0.008543895426184616
2022,Serbia,RS,CP_EUR,38576500000.0,45205300000.0,-6628800000.0,0.8533623269837829,83781800000.0,0.31774194099341746,0.34700743151031865,0.0043139375470132415,0.00505522380190006,0.009369161348913302
2023,Serbia,RS,CP_EUR,41419000000.0,44685000000.0,-3266000000.0,0.9269105963970012,86104000000.0,0.07368475626352833,-0.011509712356736923,0.004637301842927503,0.005002965616050978,0.009640267458978481
2024,Serbia,RS,CP_EUR,44612700000.0,48407200000.0,-3794500000.0,0.9216129005602473,93019900000.0,0.0771071247495112,0.08329864607810222,0.004916627323722109,0.005334807402037556,0.010251434725759664
2025,Serbia,RS,CP_EUR,48161000000.0,51971500000.0,-3810500000.0,0.9266809693774473,100132500000.0,0.07953564792088352,0.07363160852104644,0.005163190803244479,0.00557170263970475,0.010734893442949228
1995,Slovakia,SK,CP_EUR,8277400000.0,8370200000.000001,-92800000.00000095,0.9889130486726719,16647600000.0,,,0.0046095226342407775,0.004661201144456249,0.009270723778697027
1996,Slovakia,SK,CP_EUR,8420000000.0,10662600000.0,-2242600000.0,0.7896760639993998,19082600000.0,0.017227631865078363,0.2738763709349834,0.00442506641409803,0.005603647642156966,0.010028714056254997
1997,Slovakia,SK,CP_EUR,10397900000.0,12388600000.0,-1990700000.0,0.8393119480813005,22786500000.0,0.23490498812351546,0.16187421454429507,0.004925633026672858,0.005868655912659226,0.010794288939332083
1998,Slovakia,SK,CP_EUR,9286900000.0,11517900000.0,-2231000000.0,0.8063014959324183,20804800000.0,-0.1068484982544552,-0.07028235635987923,0.0041386503344713445,0.005132881875265966,0.00927153220973731
1999,Slovakia,SK,CP_EUR,9065600000.0,9988800000.0,-923200000.0,0.9075764856639437,19054400000.0,-0.0238292648784848,-0.13275857578204364,0.0038241929219612132,0.004213631558737003,0.008037824480698216
2000,Slovakia,SK,CP_EUR,11923600000.0,12444500000.0,-520900000.0,0.9581421511511109,24368100000.0,0.3152576773738087,0.24584534678840297,0.004251051782000577,0.004436765230392346,0.008687817012392924
2001,Slovakia,SK,CP_EUR,13667700000.0,15436500000.0,-1768800000.0,0.8854144398017685,29104200000.0,0.14627293770337824,0.24042749809152641,0.004656927699985328,0.0052596021598969485,0.009916529859882277
2002,Slovakia,SK,CP_EUR,15017000000.0,16700900000.000002,-1683900000.000002,0.8991730984557718,31717900000.0,0.09872180396116392,0.08190975933663736,0.005024964372343402,0.005588428280353595,0.010613392652696996
2003,Slovakia,SK,CP_EUR,18785100000.0,18918800000.0,-133700000.0,0.992932955578578,37703900000.0,0.2509222880735167,0.13280122628121815,0.0062661778106635,0.00631077634744455,0.01257695415810805
2004,Slovakia,SK,CP_EUR,24009400000.0,24540400000.0,-531000000.0,0.9783622108849082,48549800000.0,0.2781087138210603,0.29714358204537294,0.007317028943824019,0.007478854827401724,0.014795883771225742
2005,Slovakia,SK,CP_EUR,28499800000.0,29851700000.0,-1351900000.0,0.9547127969261382,58351500000.0,0.18702674785708928,0.21643086502257503,0.008004219067520472,0.008383902565558385,0.016388121633078855
2006,Slovakia,SK,CP_EUR,37057300000.0,38165900000.0,-1108600000.0,0.9709531283161147,75223200000.0,0.30026526501940354,0.27851680138819557,0.009315887739949038,0.009594580282268837,0.018910468022217873
2007,Slovakia,SK,CP_EUR,46987000000.0,46888700000.0,98300000.0,1.002096453943061,93875700000.0,0.2679553016544649,0.2285495691179822,0.010832411593555248,0.010809749451693744,0.021642161045248992
2008,Slovakia,SK,CP_EUR,52987400000.0,54345400000.0,-1358000000.0,0.975011684521597,107332800000.0,0.1277034073254304,0.1590297875607556,0.011728505269763767,0.012029092015977757,0.023757597285741523
2009,Slovakia,SK,CP_EUR,43619000000.0,43953500000.0,-334500000.0,0.9923896845529935,87572500000.0,-0.17680429687057675,-0.19121949603830313,0.011454774478891665,0.01154261743868417,0.022997391917575834
2010,Slovakia,SK,CP_EUR,52975300000.0,53625700000.0,-650400000.0,0.9878714869922444,106601000000.0,0.21450056168183584,0.22005528569965982,0.012082036598134671,0.01223037283414328,0.02431240943227795
2011,Slovakia,SK,CP_EUR,60622300000.0,60559200000.0,63100000.0,1.001041955640101,121181500000.0,0.144350291550968,0.12929434953762842,0.01251685463087984,0.012503826198649317,0.025020680829529157
2012,Slovakia,SK,CP_EUR,67024899999.99999,63450000000.0,3574899999.9999924,1.056342001576044,130474900000.0,0.10561460056777783,0.047735108786113534,0.01328280581474048,0.01257434220633352,0.025857148021074004
2013,Slovakia,SK,CP_EUR,69327400000.0,65703600000.00001,3623799999.9999924,1.0551537510882203,135031000000.0,0.03435290466677321,0.035517730496454014,0.013501045206653194,0.012795334511893694,0.026296379718546887
2014,Slovakia,SK,CP_EUR,69243000000.0,66085800000.0,3157200000.0,1.047774257102131,135328800000.0,-0.0012174118746700602,0.00581703285664692,0.012992025373504546,0.012399641702819732,0.02539166707632428
2015,Slovakia,SK,CP_EUR,72896400000.0,71319600000.0,1576800000.0,1.0221089293826662,144216000000.0,0.0527620120445389,0.07919704384300408,0.01280248821006475,0.012525561456348103,0.025328049666412854
2016,Slovakia,SK,CP_EUR,75346300000.0,73823200000.0,1523100000.0,1.0206317255280184,149169500000.0,0.03360796966654056,0.03510395459312732,0.012986658194847565,0.012724137286766182,0.025710795481613747
2017,Slovakia,SK,CP_EUR,79822300000.0,78751700000.0,1070600000.0,1.013594627163604,158574000000.0,0.05940570406244228,0.06676085566596957,0.0127598766864268,0.012588737493738936,0.02534861418016574
2018,Slovakia,SK,CP_EUR,85696000000.0,84684300000.0,1011700000.0,1.0119467244813973,170380300000.0,0.07358470001490813,0.07533297693891061,0.013022749708558684,0.012869007224893767,0.025891756933452453
2019,Slovakia,SK,CP_EUR,86836300000.0,86868800000.0,-32500000.0,0.9996258725802589,173705100000.0,0.013306338685586283,0.025795808668194642,0.012649957697170242,0.012654692164497362,0.025304649861667604
2020,Slovakia,SK,CP_EUR,79510700000.0,78508500000.0,1002200000.0,1.0127654967296535,158019200000.0,-0.08436103334665346,-0.09624053745418382,0.01277218912189491,0.012611200878325641,0.02538339000022055
2021,Slovakia,SK,CP_EUR,92478700000.0,92943100000.0,-464400000.0,0.9950033945499989,185421800000.0,0.1630975453618193,0.18386034633192594,0.012574753391043126,0.012637899991014799,0.025212653382057925
2022,Slovakia,SK,CP_EUR,108934400000.0,115445500000.0,-6511100000.0,0.9436002269469144,224379900000.0,0.17794043385125446,0.24210941963416333,0.012181929369469994,0.01291005345440144,0.025091982823871435
2023,Slovakia,SK,CP_EUR,113029900000.0,111058000000.0,1971900000.0,1.0177555871706676,224087900000.0,0.03759602109159266,-0.038004946056797384,0.012654911117504318,0.012434135736542229,0.02508904685404655
2024,Slovakia,SK,CP_EUR,111305900000.0,111626000000.0,-320100000.0,0.9971323885116371,222931900000.0,-0.015252601302841118,0.005114444704568788,0.012266678081162554,0.012301955309537512,0.024568633390700065
2025,Slovakia,SK,CP_EUR,116370600000.0,116580100000.0,-209500000.0,0.998202952304896,232950700000.0,0.04550252951550626,0.04438123734613808,0.012475729567244078,0.01249818940971578,0.024973918976959858
1995,Slovenia,SI,CP_EUR,7424700000.0,7790900000.0,-366200000.0,0.952996444569947,15215600000.0,,,0.004134670633586332,0.00433860027195816,0.008473270905544492
1996,Slovenia,SI,CP_EUR,7817400000.0,8028800000.0,-211400000.0,0.9736697887604623,15846200000.0,0.05289102590003636,0.0305356248957116,0.004108374606362226,0.0042194742548111955,0.008327848861173421
1997,Slovenia,SI,CP_EUR,8713700000.0,8922100000.0,-208400000.0,0.9766422703175262,17635800000.0,0.11465448870468453,0.11126195695496222,0.004127803547304675,0.0042265255895207595,0.008354329136825435
1998,Slovenia,SI,CP_EUR,9396900000.0,9731600000.0,-334700000.0,0.9656068888980229,19128500000.0,0.07840526986240048,0.09072976093072249,0.004187671163466149,0.0043368281767803395,0.008524499340246489
1999,Slovenia,SI,CP_EUR,9362600000.0,10281700000.0,-919100000.0,0.910608167909976,19644300000.0,-0.0036501399397673717,0.056527189773521336,0.003949478098653598,0.004337187209421175,0.008286665308074773
2000,Slovenia,SI,CP_EUR,10963000000.0,11767100000.0,-804100000.0,0.9316654060898607,22730100000.0,0.1709354239207057,0.14447027242576627,0.003908574649105331,0.004195255746920309,0.008103830396025639
2001,Slovenia,SI,CP_EUR,12030600000.0,12272600000.0,-242000000.0,0.9802812769910206,24303200000.0,0.0973821034388398,0.04295875789276882,0.004099126728523708,0.004181582189456891,0.008280708917980599
2002,Slovenia,SI,CP_EUR,13065800000.0,12818300000.0,247500000.0,1.01930833261821,25884100000.0,0.08604724618888504,0.04446490556198368,0.004372056968513313,0.0042892389168282235,0.008661295885341536
2003,Slovenia,SI,CP_EUR,13387200000.0,13470500000.0,-83300000.0,0.9938161166994544,26857700000.0,0.02459857031333712,0.05088038195392519,0.004465591111408212,0.004493377634324155,0.008958968745732368
2004,Slovenia,SI,CP_EUR,15245800000.0,15646500000.0,-400700000.0,0.9743904387562714,30892300000.0,0.13883411019481295,0.16153817601425335,0.004646261875421802,0.0047683779423701765,0.009414639817791979
2005,Slovenia,SI,CP_EUR,17418400000.0,17604800000.0,-186400000.0,0.9894119785513041,35023200000.0,0.14250482099988204,0.12515898124181124,0.004891988343977803,0.004944339112551119,0.009836327456528921
2006,Slovenia,SI,CP_EUR,20418600000.0,20433700000.0,-15100000.0,0.9992610246798181,40852300000.0,0.17224314517980988,0.160689130237208,0.005133061108254606,0.005136857118888765,0.010269918227143371
2007,Slovenia,SI,CP_EUR,23814600000.0,24280700000.0,-466100000.0,0.9808036835840812,48095300000.0,0.16631894449178697,0.18826742097613258,0.005490232386317084,0.0055976873641568285,0.011087919750473912
2008,Slovenia,SI,CP_EUR,25149800000.0,25948100000.0,-798300000.0,0.9692347416573853,51097900000.0,0.05606644663357763,0.06867182577108566,0.005566786855620483,0.005743486707978825,0.011310273563599309
2009,Slovenia,SI,CP_EUR,20768300000.0,20251100000.0,517200000.0,1.025539353417839,41019400000.0,-0.1742160971459018,-0.21955364747322537,0.005453957972671675,0.00531813621241851,0.010772094185090184
2010,Slovenia,SI,CP_EUR,23375600000.0,22988000000.0,387600000.0,1.0168609709413607,46363600000.0,0.12554229282127083,0.13514821417108203,0.005331255409659914,0.005242855770857736,0.01057411118051765
2011,Slovenia,SI,CP_EUR,26035500000.0,25581800000.0,453700000.0,1.0177352649149005,51617300000.0,0.11378959256660792,0.11283278232121097,0.005375621986336251,0.005281945287398233,0.010657567273734484
2012,Slovenia,SI,CP_EUR,26427500000.0,25193400000.0,1234100000.0,1.048985051640509,51620900000.0,0.015056365347314138,-0.015182668928691467,0.005237327480817638,0.0049927570203474065,0.010230084501165044
2013,Slovenia,SI,CP_EUR,27016200000.0,25304500000.0,1711700000.0,1.0676440949238277,52320700000.0,0.02227603821776558,0.004409885128644708,0.005261223376500259,0.004927881305685136,0.010189104682185396
2014,Slovenia,SI,CP_EUR,28569100000.0,26022300000.0,2546800000.0,1.097869903890125,54591400000.0,0.0574803266188435,0.02836649607777275,0.0053604042588881,0.004882549598904544,0.010242953857792645
2015,Slovenia,SI,CP_EUR,29896000000.0,26774100000.0,3121900000.0,1.1166014917401519,56670100000.0,0.04644528529075109,0.028890605365398114,0.00525050877036583,0.004702222600637269,0.0099527313710031
2016,Slovenia,SI,CP_EUR,31385000000.0,27929900000.0,3455100000.0,1.123706135718352,59314900000.0,0.049805994112924745,0.04316858456493411,0.005409506073228424,0.004813986416270912,0.010223492489499336
2017,Slovenia,SI,CP_EUR,35755100000.0,31892400000.0,3862700000.0,1.1211166296672561,67647500000.0,0.13924167595985337,0.1418730464484299,0.005715579066386948,0.005098112823536757,0.010813691889923706
2018,Slovenia,SI,CP_EUR,38901600000.0,35026500000.0,3875100000.0,1.1106333775855424,73928100000.0,0.08800143196355203,0.0982710614441058,0.005911662155321911,0.0053227845251450565,0.011234446680466968
2019,Slovenia,SI,CP_EUR,40623400000.0,36448300000.0,4175100000.0,1.1145485523330305,77071700000.0,0.044260390318136,0.0405921231067905,0.005917851077432199,0.005309639553202637,0.011227490630634836
2020,Slovenia,SI,CP_EUR,36583200000.0,32379300000.0,4203900000.0,1.1298329488284182,68962500000.0,-0.09945499391976054,-0.11163757980481948,0.005876536731334347,0.005201243898425896,0.011077780629760243
2021,Slovenia,SI,CP_EUR,43551100000.0,40631500000.0,2919600000.0,1.071855580030272,84182600000.0,0.19046720899210556,0.2548603583153435,0.005921843001779418,0.005524851586453624,0.011446694588233042
2022,Slovenia,SI,CP_EUR,53648600000.0,52519300000.0,1129300000.0,1.0215025714356436,106167900000.0,0.23185407486837306,0.29257595707763673,0.005999422184093803,0.005873134685957838,0.011872556870051641
2023,Slovenia,SI,CP_EUR,53442200000.0,49140100000.0,4302100000.0,1.087547644388188,102582300000.0,-0.003847257896757772,-0.06434206091855754,0.005983428198413776,0.005501761903755324,0.0114851901021691
2024,Slovenia,SI,CP_EUR,54553000000.0,50388600000.0,4164400000.0,1.0826456777921991,104941600000.0,0.020785072470818955,0.025406948703807997,0.00601211696200885,0.005553171351747458,0.011565288313756309
2025,Slovenia,SI,CP_EUR,55430000000.0,51649400000.0,3780600000.0,1.073197365313053,107079400000.0,0.01607610947152316,0.025021532648257683,0.005942477652537146,0.005537171301947539,0.011479648954484684
1995,Spain,ES,CP_EUR,102731600000.0,107891600000.0,-5160000000.0,0.9521742193090101,210623200000.0,,,0.05720922456952302,0.0600827279392626,0.11729195250878563
1996,Spain,ES,CP_EUR,116772200000.0,117539200000.0,-767000000.0,0.9934745174375867,234311400000.0,0.1366726498954558,0.0894193801927119,0.06136873400479074,0.06177182497149064,0.12314055897628139
1997,Spain,ES,CP_EUR,133860700000.00002,132793500000.0,1067200000.0000153,1.0080365379329561,266654200000.0,0.14634048172424619,0.12978053279246415,0.06341171629786278,0.06290616848858732,0.12631788478645012
1998,Spain,ES,CP_EUR,144584400000.0,146965000000.0,-2380600000.0,0.9838015854114925,291549400000.0,0.08011089139680272,0.1067183258216704,0.06443315588833073,0.06549405575655828,0.12992721164488902
1999,Spain,ES,CP_EUR,157083000000.0,168496000000.0,-11413000000.0,0.9322654543728041,325579000000.0,0.08644501066505095,0.14650426972408392,0.0662632034019186,0.07107761323892259,0.1373408166408412
2000,Spain,ES,CP_EUR,185133000000.0,204196000000.0,-19063000000.0,0.9066436169170796,389329000000.0,0.17856801818147083,0.2118744658626912,0.06600439209274991,0.07280081264696818,0.13880520473971808
2001,Spain,ES,CP_EUR,195405000000.0,211248000000.0,-15843000000.0,0.9250028402635765,406653000000.0,0.0554844355139279,0.034535446335873354,0.06657937745309256,0.07197748434385454,0.1385568617969471
2002,Spain,ES,CP_EUR,199164000000.0,213961000000.0,-14797000000.0,0.9308425367239824,413125000000.0,0.0192369693713057,0.012842725138226152,0.06664393715478466,0.07159528548118577,0.13823922263597044
2003,Spain,ES,CP_EUR,205612000000.0,223308000000.0,-17696000000.0,0.9207551901409712,428920000000.0,0.032375328874696185,0.04368553147536236,0.0685863451355672,0.07448923000376069,0.1430755751393279
2004,Spain,ES,CP_EUR,218354000000.0,250202000000.0,-31848000000.0,0.8727108496334961,468556000000.0,0.06197109118144861,0.1204345567556917,0.06654487567368404,0.0762507716062316,0.14279564727991564
2005,Spain,ES,CP_EUR,231479000000.0,276196000000.0,-44717000000.0,0.8380968587524801,507675000000.0,0.060108814127517673,0.10389205521938272,0.06501128518553011,0.07757013345963425,0.14258141864516435
2006,Spain,ES,CP_EUR,253088000000.0,310542000000.0,-57454000000.0,0.8149879887422635,563630000000.0,0.09335188073216139,0.12435371982215537,0.06362415492570214,0.0780675983015291,0.14169175322723124
2007,Spain,ES,CP_EUR,279332000000.0,341622000000.0,-62290000000.0,0.8176639677772509,620954000000.0,0.10369515741560242,0.100083080549491,0.0643973693841057,0.07875774391669038,0.14315511330079608
2008,Spain,ES,CP_EUR,284202000000.0,336848000000.0,-52646000000.0,0.8437099225763549,621050000000.0,0.017434450761101505,-0.01397450983835935,0.06290674112482217,0.07455967915220195,0.1374664202770241
2009,Spain,ES,CP_EUR,246631000000.0,255922000000.0,-9291000000.0,0.9636959698658185,502553000000.0,-0.13219822520601543,-0.2402448582149812,0.06476770408545657,0.06720761122875152,0.13197531531420809
2010,Spain,ES,CP_EUR,278203000000.0,289381000000.0,-11178000000.0,0.96137272315736,567584000000.0,0.12801310459755677,0.1307390533053039,0.063449547764918,0.06599890576938326,0.12944845353430126
2011,Spain,ES,CP_EUR,314071000000.0,311239000000.0,2832000000.0,1.0090991167559336,625310000000.0,0.12892743787809624,0.07553363904333743,0.06484711155424758,0.06426238064970169,0.12910949220394927
2012,Spain,ES,CP_EUR,324254000000.0,303064000000.0,21190000000.0,1.069919224982182,627318000000.0,0.03242260507974315,-0.026265988516863237,0.06425974401532655,0.06006036952593006,0.1243201135412566
2013,Spain,ES,CP_EUR,335957000000.0,296550000000.0,39407000000.0,1.1328848423537345,632507000000.0,0.036092075965138415,-0.021493809888340376,0.06542536781260493,0.05775111941357969,0.12317648722618461
2014,Spain,ES,CP_EUR,345132000000.0,313554000000.0,31578000000.0,1.1007099255630608,658686000000.0,0.027310042654268285,0.05733940313606478,0.0647569241830708,0.058831961699577495,0.1235888858826483
2015,Spain,ES,CP_EUR,361994000000.0,329214000000.0,32780000000.0,1.0995704921418894,691208000000.0,0.04885666933231336,0.04994355039323373,0.06357548407211026,0.05781847050867061,0.12139395458078088
2016,Spain,ES,CP_EUR,377059000000.0,332529000000.0,44530000000.0,1.1339131323884533,709588000000.0,0.04161671187920235,0.010069438116240503,0.06498973874352194,0.05731456571688943,0.12230430446041138
2017,Spain,ES,CP_EUR,408343000000.0,365832000000.0,42511000000.0,1.1162036125871986,774175000000.0,0.08296844790868274,0.10015066355114888,0.06527507132424873,0.05847953777263859,0.12375460909688732
2018,Spain,ES,CP_EUR,422779000000.0,389560000000.0,33219000000.0,1.085273128657973,812339000000.0,0.03535263246829268,0.06486037306741887,0.06424739893384443,0.05919929024068943,0.12344668917453386
2019,Spain,ES,CP_EUR,434731000000.0,397309000000.0,37422000000.0,1.094188654170935,832040000000.0,0.0282700891009251,0.019891672656330295,0.06332983740265899,0.05787835320833582,0.1212081906109948
2020,Spain,ES,CP_EUR,344196000000.0,327078000000.0,17118000000.0,1.052336140003302,671274000000.0,-0.2082552198946015,-0.17676669796052946,0.05528987176568362,0.05254012445634541,0.10782999622202903
2021,Spain,ES,CP_EUR,417060000000.0,404834000000.0,12226000000.0,1.030200032605957,821894000000.0,0.21169333751699604,0.23772922666764496,0.056709562842778345,0.05504713749554819,0.11175670033832653
2022,Spain,ES,CP_EUR,545828000000.0,533753000000.0,12075000000.0,1.022622823665628,1079581000000.0,0.30875173835898906,0.31844904331157964,0.06103892015634242,0.05968859558360553,0.12072751573994796
2023,Spain,ES,CP_EUR,566403000000.0,508954000000.0,57449000000.0,1.1128766057443304,1075357000000.0,0.03769502480634923,-0.046461565555603435,0.06341489837368518,0.05698286588679891,0.1203977642604841
2024,Spain,ES,CP_EUR,590793000000.0,524445000000.0,66348000000.0,1.1265108829333867,1115238000000.0,0.04306121259950957,0.03043693536154546,0.06510946449024058,0.057797457154340384,0.12290692164458096
2025,Spain,ES,CP_EUR,618130000000.0,553611000000.0,64519000000.0,1.1165421207309827,1171741000000.0,0.046271705995162504,0.055613076681062745,0.06626779201448288,0.059350910981395305,0.12561870299587818
1993,Sweden,SE,CP_EUR,55529100000.0,50135800000.0,5393300000.0,1.1075738294791346,105664900000.0,,,,,
1994,Sweden,SE,CP_EUR,65115700000.0,58039500000.0,7076200000.0,1.121920416268231,123155200000.0,0.17264101164974766,0.15764583391508658,,,
1995,Sweden,SE,CP_EUR,76223100000.0,63977900000.0,12245200000.0,1.191397341894623,140201000000.0,0.1705794455100691,0.10231652581431616,0.042447157887983936,0.03562804481373294,0.07807520270171688
1996,Sweden,SE,CP_EUR,83067000000.0,69853700000.0,13213300000.0,1.1891567662128133,152920700000.0,0.08978774151143165,0.0918410888760024,0.04365522468169609,0.036711076219771925,0.08036630090146801
1997,Sweden,SE,CP_EUR,92875800000.0,77562800000.0,15313000000.0,1.197427117123157,170438600000.0,0.11808299324641558,0.11036065376637172,0.043996586604858966,0.036742600844518754,0.08073918744937772
1998,Sweden,SE,CP_EUR,96929800000.0,82616800000.0,14313000000.0,1.1732456352703082,179546600000.0,0.043649691308177196,0.06516010252337456,0.04319617409364164,0.036817672953617694,0.08001384704725933
1999,Sweden,SE,CP_EUR,103391300000.0,89222800000.0,14168500000.0,1.1587990961951429,192614100000.0,0.06666164585091483,0.07995952397091144,0.043614132286044875,0.03763735442083932,0.08125148670688419
2000,Sweden,SE,CP_EUR,123346400000.0,109031900000.0,14314500000.0,1.131287265470014,232378300000.0,0.19300560105153908,0.222018363019318,0.04397597483338555,0.03887250937551651,0.08284848420890206
2001,Sweden,SE,CP_EUR,116102500000.0,101948500000.0,14154000000.0,1.1388348038470404,218051000000.0,-0.05872810231997039,-0.06496630802544945,0.03955902955782952,0.034736407268373924,0.07429543682620345
